Data as of,Start Date,End Date,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/03/2021,01/01/2020,01/30/2021,Montana,Male,85 years and over,205,1637,177,83,,304,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Montana,Female,All Ages,598,5601,447,258,18,805,
02/03/2021,01/01/2020,01/30/2021,Montana,Female,Under 1 year,0,26,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Female,0-17 years,0,60,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Montana,Female,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Montana,Female,5-14 years,0,13,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Female,15-24 years,0,40,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Montana,Female,18-29 years,0,55,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Montana,Female,25-34 years,,81,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Montana,Female,30-49 years,20,247,13,10,0,23,
02/03/2021,01/01/2020,01/30/2021,Montana,Female,35-44 years,10,116,,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Montana,Female,45-54 years,17,218,11,,0,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Montana,Female,50-64 years,71,712,53,38,,89,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Montana,Female,55-64 years,60,572,46,33,,76,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Montana,Female,65-74 years,101,996,110,62,,155,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Montana,Female,75-84 years,158,1354,123,73,,209,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Montana,Female,85 years and over,248,2177,146,75,,327,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Montana,Unknown,All Ages,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Unknown,Under 1 year,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Unknown,0-17 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Unknown,30-49 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Unknown,35-44 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Unknown,50-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Unknown,55-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Unknown,65-74 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Unknown,75-84 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Montana,Unknown,85 years and over,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,All Sexes,All Ages,2449,20593,2089,1003,52,3587,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Male,All Ages,1389,10627,1162,611,21,1961,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Male,Under 1 year,0,92,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Male,0-17 years,,165,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Male,1-4 years,0,13,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Male,5-14 years,,30,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Male,15-24 years,,145,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Male,18-29 years,,215,,,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Male,25-34 years,12,225,12,,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Male,30-49 years,40,671,30,15,,57,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Male,35-44 years,15,320,12,,0,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Male,45-54 years,64,578,49,27,,87,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Male,50-64 years,189,1802,177,84,,290,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Male,55-64 years,144,1450,139,64,,227,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Male,65-74 years,315,2308,242,132,,429,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Male,75-84 years,429,2654,328,201,,558,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Male,85 years and over,408,2812,375,176,,610,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Female,All Ages,1060,9966,927,392,31,1626,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Female,Under 1 year,0,46,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Female,0-17 years,0,84,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Female,1-4 years,0,10,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Female,5-14 years,0,18,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Female,15-24 years,,52,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Female,18-29 years,,73,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Female,25-34 years,,80,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Female,30-49 years,21,363,25,,0,39,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Female,35-44 years,,161,,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Female,45-54 years,30,359,40,16,,55,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Female,50-64 years,104,1121,104,47,,167,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Female,55-64 years,84,915,78,34,,133,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Female,65-74 years,155,1629,156,67,,249,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Female,75-84 years,269,2352,247,112,,408,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nebraska,Female,85 years and over,507,4344,388,157,12,750,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Unknown,All Ages,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Unknown,Under 1 year,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Unknown,0-17 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Unknown,30-49 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Unknown,35-44 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Unknown,50-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Unknown,55-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Unknown,65-74 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Unknown,75-84 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nebraska,Unknown,85 years and over,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nevada,All Sexes,All Ages,4216,33253,4991,3314,58,5951,
02/03/2021,01/01/2020,01/30/2021,Nevada,Male,All Ages,2625,18751,3038,2083,33,3613,
02/03/2021,01/01/2020,01/30/2021,Nevada,Male,Under 1 year,0,84,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Male,0-17 years,,193,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Male,1-4 years,0,21,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Male,5-14 years,,41,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Male,15-24 years,,289,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Male,18-29 years,,470,14,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Male,25-34 years,19,521,28,15,0,32,
02/03/2021,01/01/2020,01/30/2021,Nevada,Male,30-49 years,175,1636,182,132,,226,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Male,35-44 years,74,759,71,52,,94,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Male,45-54 years,222,1436,240,178,,286,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Male,50-64 years,540,3795,623,429,12,746,
02/03/2021,01/01/2020,01/30/2021,Nevada,Male,55-64 years,406,2943,475,321,10,570,
02/03/2021,01/01/2020,01/30/2021,Nevada,Male,65-74 years,706,4572,845,560,10,1001,
02/03/2021,01/01/2020,01/30/2021,Nevada,Male,75-84 years,759,4793,866,609,,1024,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Male,85 years and over,434,3292,504,346,,594,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Female,All Ages,1591,14502,1953,1231,25,2338,
02/03/2021,01/01/2020,01/30/2021,Nevada,Female,Under 1 year,0,68,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nevada,Female,0-17 years,,115,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Female,1-4 years,0,12,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nevada,Female,5-14 years,0,17,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nevada,Female,15-24 years,,104,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Female,18-29 years,11,190,,,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Female,25-34 years,14,225,19,10,,25,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Female,30-49 years,69,850,83,48,,110,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Female,35-44 years,24,386,26,15,,37,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Female,45-54 years,75,781,108,56,,132,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Female,50-64 years,242,2198,328,186,,391,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Female,55-64 years,207,1760,265,158,,318,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Female,65-74 years,371,3049,493,303,,566,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Female,75-84 years,495,3912,591,390,,700,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Female,85 years and over,402,4188,449,299,,555,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Nevada,Unknown,All Ages,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nevada,Unknown,Under 1 year,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Nevada,Unknown,0-17 years,0,0,0,0,0,0,
